VARIABLE,REGION,STORAGE,YEAR,VALUE
ObjFunctionStor,SERIFOS,BATTERY_STORAGE_NEW,2045,3.6040477762269556
ObjFunctionStor,SERIFOS,BATTERY_STORAGE_NEW,2050,0.8787686999429318
ObjFunctionStor,SKYROS,BATTERY_STORAGE_NEW,2023,2.724876998460897e-06
ObjFunctionStor,SKYROS,BATTERY_STORAGE_NEW,2025,5.2395684002819615e-06
ObjFunctionStor,SKYROS,BATTERY_STORAGE_NEW,2030,0.7103282613396726
ObjFunctionStor,SKYROS,BATTERY_STORAGE_NEW,2035,33.225910329070025
ObjFunctionStor,SKYROS,BATTERY_STORAGE_NEW,2040,22.612994686150863
ObjFunctionStor,SKYROS,BATTERY_STORAGE_NEW,2045,15.304154565219502
ObjFunctionStor,SKYROS,BATTERY_STORAGE_NEW,2050,1.7331078196766854
ObjFunctionStor,THIRA,BATTERY_STORAGE_NEW,2023,2.773694944130675e-06
ObjFunctionStor,THIRA,BATTERY_STORAGE_NEW,2025,5.329719841409683e-06
ObjFunctionStor,THIRA,BATTERY_STORAGE_NEW,2030,2.650683052619355e-05
ObjFunctionStor,THIRA,BATTERY_STORAGE_NEW,2035,4.7744992095587616e-05
ObjFunctionStor,THIRA,BATTERY_STORAGE_NEW,2040,1.4987678046234993
ObjFunctionStor,THIRA,BATTERY_STORAGE_NEW,2045,3.9522432693810448
ObjFunctionStor,THIRA,BATTERY_STORAGE_NEW,2050,1.0237396153436837
