VARIABLE,REGION,TECHNOLOGY,YEAR,VALUE
UndiscountedFOM,EL30,Wind,2035,5.5489239993018544e-06
UndiscountedFOM,EL30,Wind,2040,1.2606272893199138e-05
UndiscountedFOM,EL30,Wind,2045,1.26198861234863e-05
UndiscountedFOM,EL30,Wind,2050,3.2931408944101286e-05
UndiscountedFOM,EL30,Wind_Ex,2023,31.4314
UndiscountedFOM,EL30,Wind_Ex,2025,30.7406
UndiscountedFOM,EL30,Wind_Ex,2030,29.0136
UndiscountedFOM,EL30,Wind_Ex,2035,29.0136
UndiscountedFOM,EL30,Wind_Ex,2040,29.0136
UndiscountedFOM,EL30,Wind_Ex,2045,29.0136
UndiscountedFOM,EL30,Wind_Ex,2050,29.0136
UndiscountedFOM,EL51,AIS_Komotinis,2023,13.071712978841
UndiscountedFOM,EL51,AIS_Komotinis,2025,13.071712978841
UndiscountedFOM,EL51,AIS_Komotinis,2030,13.071712978841
UndiscountedFOM,EL51,AIS_Komotinis,2035,0.0
UndiscountedFOM,EL51,AIS_Komotinis,2040,0.0
UndiscountedFOM,EL51,AIS_Komotinis,2045,0.0
UndiscountedFOM,EL51,AIS_Komotinis,2050,0.0
UndiscountedFOM,EL51,BackStop,2023,1.1765272869842533e-06
UndiscountedFOM,EL51,BackStop,2025,6.160845435654253e-07
UndiscountedFOM,EL51,BackStop,2030,9.052264222888167e-07
UndiscountedFOM,EL51,BackStop,2035,1.3300869146257735e-06
UndiscountedFOM,EL51,BackStop,2040,1.954340098303753e-06
UndiscountedFOM,EL51,BackStop,2045,2.8715561521575387e-06
UndiscountedFOM,EL51,BackStop,2050,1.740374136651234e-05
UndiscountedFOM,EL51,Batteries_New,2023,1.1776609812970695e-06
UndiscountedFOM,EL51,Batteries_New,2025,9.60410898453267e-07
UndiscountedFOM,EL51,Batteries_New,2030,1.670736338755833e-06
UndiscountedFOM,EL51,Batteries_New,2035,3.7565826649213977e-06
UndiscountedFOM,EL51,Batteries_New,2040,1.1906963590137235e-05
UndiscountedFOM,EL51,Batteries_New,2045,5.550829558714428e-05
UndiscountedFOM,EL51,Batteries_New,2050,2.3658503329800826
UndiscountedFOM,EL51,Biomass,2023,0.0
UndiscountedFOM,EL51,Biomass,2025,2.752034761429765
UndiscountedFOM,EL51,Biomass,2030,2.6485748093923567
UndiscountedFOM,EL51,Biomass,2035,6.170978050821074
UndiscountedFOM,EL51,Biomass,2040,6.910579792892662
UndiscountedFOM,EL51,Biomass,2045,7.656897354376811
UndiscountedFOM,EL51,Biomass,2050,8.380405563330978
UndiscountedFOM,EL51,BiomassImports,2023,0.0
UndiscountedFOM,EL51,BiomassImports,2025,0.0
UndiscountedFOM,EL51,BiomassImports,2030,0.0
UndiscountedFOM,EL51,BiomassImports,2035,0.0
UndiscountedFOM,EL51,BiomassImports,2040,0.0
UndiscountedFOM,EL51,BiomassImports,2045,0.0
UndiscountedFOM,EL51,BiomassImports,2050,0.0
UndiscountedFOM,EL51,BiomassProduction,2023,0.0
UndiscountedFOM,EL51,BiomassProduction,2025,0.0
UndiscountedFOM,EL51,BiomassProduction,2030,0.0
UndiscountedFOM,EL51,BiomassProduction,2035,0.0
UndiscountedFOM,EL51,BiomassProduction,2040,0.0
UndiscountedFOM,EL51,BiomassProduction,2045,0.0
UndiscountedFOM,EL51,BiomassProduction,2050,0.0
UndiscountedFOM,EL51,Biomass_CCS,2023,0.0
UndiscountedFOM,EL51,Biomass_CCS,2025,0.0
UndiscountedFOM,EL51,Biomass_CCS,2030,0.0
UndiscountedFOM,EL51,Biomass_CCS,2035,0.0
UndiscountedFOM,EL51,Biomass_CCS,2040,0.0
UndiscountedFOM,EL51,Biomass_CCS,2045,0.0
UndiscountedFOM,EL51,Biomass_CCS,2050,0.0
UndiscountedFOM,EL51,Biomass_Ex,2023,0.763914375
UndiscountedFOM,EL51,Biomass_Ex,2025,0.752597125
UndiscountedFOM,EL51,Biomass_Ex,2030,0.724304
UndiscountedFOM,EL51,Biomass_Ex,2035,0.724304
UndiscountedFOM,EL51,Biomass_Ex,2040,0.724304
UndiscountedFOM,EL51,Biomass_Ex,2045,0.724304
UndiscountedFOM,EL51,Biomass_Ex,2050,0.724304
UndiscountedFOM,EL51,CCGT,2023,0.0
UndiscountedFOM,EL51,CCGT,2025,3.5882632482893577e-07
UndiscountedFOM,EL51,CCGT,2030,4.1660540568697287e-07
UndiscountedFOM,EL51,CCGT,2035,6.609947509507287e-07
UndiscountedFOM,EL51,CCGT,2040,6.614701765273607e-07
UndiscountedFOM,EL51,CCGT,2045,6.621727617785876e-07
UndiscountedFOM,EL51,CCGT,2050,2.8518837485032486e-06
